,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
106,224.0,0%,107.0,0.613,1.648,0.000441387,0.225,3531.0,0.0,1.17,1902.0,1.6,2255.0,3008.0,5195.0
107,224.0,0%,108.0,0.267,1.608,0.000445511,0.191,3564.0,0.0,1.14,1920.0,1.6,2276.0,3008.0,5107.0
108,224.0,0%,109.0,0.434,1.615,0.000449635,0.205,3597.0,0.0,1.15,1938.0,1.6,2297.0,3008.0,5126.0
109,224.0,0%,110.0,0.411,1.629,0.000453759,0.217,3630.0,0.0,1.16,1956.0,1.6,2318.0,3008.0,5147.0
110,224.0,0%,111.0,0.29,1.602,0.000457883,0.189,3663.0,0.0,1.14,1973.0,1.6,2339.0,3008.0,5125.0
111,224.0,0%,112.0,0.802,1.623,0.000462008,0.218,3696.0,0.0,1.16,1991.0,1.6,2360.0,3008.0,5118.0
112,224.0,0%,113.0,0.516,1.631,0.000466132,0.22,3729.0,0.0,1.16,2009.0,1.6,2381.0,3008.0,5122.0
113,224.0,0%,114.0,0.448,1.622,0.000470256,0.211,3762.0,0.0,1.16,2027.0,1.6,2402.0,3008.0,5158.0
114,224.0,0%,115.0,0.397,1.607,0.00047438,0.193,3795.0,0.0,1.14,2044.0,1.6,2423.0,3008.0,5126.0
115,224.0,0%,116.0,0.383,1.616,0.000478504,0.208,3828.0,0.0,1.15,2062.0,1.6,2444.0,3008.0,5193.0
116,224.0,0%,117.0,1.154,1.754,0.000482628,0.365,3861.0,0.0,1.29,2080.0,1.6,2465.0,3008.0,5168.0
117,224.0,0%,118.0,1.094,1.721,0.000486753,0.314,3894.0,0.0,1.24,2098.0,1.6,2486.0,3008.0,5148.0
118,224.0,0%,119.0,0.984,1.659,0.000490877,0.252,3927.0,0.0,1.19,2116.0,1.6,2507.0,3008.0,5112.0
119,224.0,0%,120.0,0.549,1.636,0.000495001,0.224,3960.0,0.0,1.17,2133.0,1.6,2528.0,3008.0,5120.0
120,224.0,0%,121.0,0.379,1.606,0.000499125,0.195,3993.0,0.0,1.14,2151.0,1.6,2549.0,3008.0,5121.0
