,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
184,243.0,0%,185.0,0.484,1.594,0.00030015,0.17,11100.0,0.0,1.12,6208.0,1.6,6787.0,3299.0,5444.0
185,243.0,0%,186.0,0.175,1.592,0.000299342,0.167,11160.0,0.0,1.12,6242.0,1.6,6823.0,3299.0,5449.0
186,243.0,0%,187.0,0.092,1.59,0.000298541,0.165,11220.0,0.0,1.12,6275.0,1.6,6860.0,3299.0,5437.0
187,243.0,0%,188.0,0.276,1.595,0.000297746,0.171,11280.0,0.0,1.13,6309.0,1.6,6896.0,3299.0,5443.0
188,243.0,0%,189.0,0.375,1.62,0.000296957,0.2,11340.0,0.0,1.15,6342.0,1.6,6933.0,3299.0,5447.0
189,243.0,5%,190.0,1.804,1.623,0.000296174,0.202,11400.0,0.0,1.15,6376.0,1.6,6969.0,3299.0,5415.0
190,243.0,0%,191.0,0.28,1.601,0.000295398,0.175,11460.0,0.0,1.13,6409.0,1.6,7006.0,3299.0,5464.0
191,243.0,0%,192.0,0.209,1.601,0.000294628,0.176,11520.0,0.0,1.13,6443.0,1.6,7042.0,3299.0,5443.0
192,243.0,0%,193.0,0.197,1.596,0.000293864,0.171,11580.0,0.0,1.13,6476.0,1.6,7079.0,3299.0,5444.0
193,243.0,0%,194.0,0.199,1.591,0.000293105,0.166,11640.0,0.0,1.12,6510.0,1.6,7116.0,3299.0,5432.0
194,243.0,2%,195.0,5.873,1.612,0.000292353,0.192,11700.0,0.0,1.14,6544.0,1.6,7152.0,3299.0,5430.0
195,243.0,0%,196.0,0.241,1.601,0.000291606,0.176,11760.0,0.0,1.13,6577.0,1.6,7189.0,3299.0,5417.0
196,243.0,0%,197.0,0.181,1.591,0.000290865,0.165,11820.0,0.0,1.12,6611.0,1.6,7225.0,3299.0,5411.0
197,243.0,0%,198.0,0.727,1.599,0.000290129,0.175,11880.0,0.0,1.13,6644.0,1.6,7262.0,3299.0,5443.0
198,243.0,0%,199.0,0.125,1.591,0.0002894,0.165,11940.0,0.0,1.12,6678.0,1.6,7298.0,3299.0,5411.0
199,243.0,0%,200.0,0.098,1.589,0.000288675,0.164,12000.0,0.0,1.12,6711.0,1.6,7335.0,3299.0,5454.0
200,243.0,0%,201.0,0.281,1.599,0.000287956,0.177,12060.0,0.0,1.13,6745.0,1.5,7375.0,3299.0,5421.0
201,243.0,0%,202.0,0.145,1.591,0.000287242,0.165,12120.0,0.0,1.12,6778.0,1.6,7412.0,3299.0,5433.0
202,243.0,0%,203.0,0.212,1.59,0.000286534,0.166,12180.0,0.0,1.12,6812.0,1.6,7448.0,3299.0,5440.0
